Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","646","Rwanda","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2004.46","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6620","Cropland","2021","2021","1000 ha","1618.4","I","Imputed value"
"RL","Land Use","646","Rwanda","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1202","E","Estimated value"
"RL","Land Use","646","Rwanda","5110","Area","6621","Arable land","2021","2021","1000 ha","1268.4","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1145","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","10","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","113.4","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6650","Permanent crops","2021","2021","1000 ha","350","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","386.06","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6646","Forest land","2021","2021","1000 ha","277","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","126","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6716","Planted Forest","2021","2021","1000 ha","151","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6670","Other land","2021","2021","1000 ha","185.54","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6680","Inland waters","2021","2021","1000 ha","167","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","8.5","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","4.6964","I","Imputed value"
"RL","Land Use","646","Rwanda","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","4.6963","I","Imputed value"
"RL","Land Use","652","Saint Barthélemy","5110","Area","6600","Country area","2021","2021","1000 ha","2","A","Official figure"
"RL","Land Use","652","Saint Barthélemy","5110","Area","6601","Land area","2021","2021","1000 ha","2","A","Official figure"
"RL","Land Use","652","Saint Barthélemy","5110","Area","6646","Forest land","2021","2021","1000 ha","0.17","I","Imputed value"
"RL","Land Use","652","Saint Barthélemy","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","0.17","I","Imputed value"
"RL","Land Use","652","Saint Barthélemy","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","652","Saint Barthélemy","5110","Area","6670","Other land","2021","2021","1000 ha","1.83","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6600","Country area","2021","2021","1000 ha","39","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6601","Land area","2021","2021","1000 ha","39","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6602","Agriculture","2021","2021","1000 ha","12","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6610","Agricultural land","2021","2021","1000 ha","12","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6620","Cropland","2021","2021","1000 ha","4","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.7402","E","Estimated value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6621","Arable land","2021","2021","1000 ha","4","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6630","Temporary crops","2021","2021","1000 ha","3.1148","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.4377","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.4474","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","8","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6646","Forest land","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","654","Saint Helena, Ascension and Tristan da Cunha","5110","Area","6670","Other land","2021","2021","1000 ha","25","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6600","Country area","2021","2021","1000 ha","26","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6601","Land area","2021","2021","1000 ha","26","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6602","Agriculture","2021","2021","1000 ha","6","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6610","Agricultural land","2021","2021","1000 ha","6","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6620","Cropland","2021","2021","1000 ha","5.1","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1071","E","Estimated value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6621","Arable land","2021","2021","1000 ha","5","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6630","Temporary crops","2021","2021","1000 ha","5","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6650","Permanent crops","2021","2021","1000 ha","0.1","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","0.9","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6646","Forest land","2021","2021","1000 ha","11","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6670","Other land","2021","2021","1000 ha","9","I","Imputed value"
"RL","Land Use","659","Saint Kitts and Nevis","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","0.03","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6600","Country area","2021","2021","1000 ha","62","A","Official figure"
"RL","Land Use","662","Saint Lucia","5110","Area","6601","Land area","2021","2021","1000 ha","61","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6602","Agriculture","2021","2021","1000 ha","9.94","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","9.94","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6620","Cropland","2021","2021","1000 ha","9.57","I","Imputed value"
"RL","Land Use","662","Saint Lucia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0533","E","Estimated value"
"RL","Land Use","662","Saint Lucia","5110","Area","6621","Arable land","2021","2021","1000 ha","2.67","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1.3313","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.2908","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","1.0479","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","6.9","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","0.37","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6646","Forest land","2021","2021","1000 ha","20.77","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","17.62","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6716","Planted Forest","2021","2021","1000 ha","3.15","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6670","Other land","2021","2021","1000 ha","30.29","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6680","Inland waters","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","3","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","0.025","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","0.025","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","0.025","I","Imputed value"
"RL","Land Use","662","Saint Lucia","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","0.025","I","Imputed value"
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6600","Country area","2021","2021","1000 ha","5","A","Official figure"
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6601","Land area","2021","2021","1000 ha","5","A","Official figure"
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6646","Forest land","2021","2021","1000 ha","1.24","I","Imputed value"
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","1.24","I","Imputed value"
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","663","Saint Martin (French part)","5110","Area","6670","Other land","2021","2021","1000 ha","3.76","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6600","Country area","2021","2021","1000 ha","24","A","Official figure"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6601","Land area","2021","2021","1000 ha","23","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6602","Agriculture","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6620","Cropland","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.34","E","Estimated value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6621","Arable land","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1.5574","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.2189","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.2237","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6646","Forest land","2021","2021","1000 ha","1.2","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","1.2","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6670","Other land","2021","2021","1000 ha","19.8","I","Imputed value"
"RL","Land Use","666","Saint Pierre and Miquelon","5110","Area","6680","Inland waters","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6600","Country area","2021","2021","1000 ha","39","A","Official figure"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6601","Land area","2021","2021","1000 ha","39","A","Official figure"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6602","Agriculture","2021","2021","1000 ha","7","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6610","Agricultural land","2021","2021","1000 ha","7","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6620","Cropland","2021","2021","1000 ha","5","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0479","E","Estimated value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6621","Arable land","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1.5574","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.2189","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.2237","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6650","Permanent crops","2021","2021","1000 ha","3","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6646","Forest land","2021","2021","1000 ha","28.54","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","28.24","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0.3","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6670","Other land","2021","2021","1000 ha","3.46","I","Imputed value"
"RL","Land Use","670","Saint Vincent and the Grenadines","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","0.5","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6600","Country area","2021","2021","1000 ha","284","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6601","Land area","2021","2021","1000 ha","278","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6602","Agriculture","2021","2021","1000 ha","49.41","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6610","Agricultural land","2021","2021","1000 ha","49.41","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6620","Cropland","2021","2021","1000 ha","43","I","Imputed value"
"RL","Land Use","882","Samoa","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1966","E","Estimated value"
"RL","Land Use","882","Samoa","5110","Area","6621","Arable land","2021","2021","1000 ha","11.29","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6630","Temporary crops","2021","2021","1000 ha","11","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.29","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6650","Permanent crops","2021","2021","1000 ha","31.71","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","6.41","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6646","Forest land","2021","2021","1000 ha","161.19","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","156.15","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6716","Planted Forest","2021","2021","1000 ha","5.04","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6670","Other land","2021","2021","1000 ha","67.4","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6680","Inland waters","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","40.992","I","Imputed value"
"RL","Land Use","882","Samoa","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","40.992","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6600","Country area","2021","2021","1000 ha","6","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6601","Land area","2021","2021","1000 ha","6","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6602","Agriculture","2021","2021","1000 ha","2.3","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2.3","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6620","Cropland","2021","2021","1000 ha","2.3","I","Imputed value"
"RL","Land Use","674","San Marino","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0682","E","Estimated value"
"RL","Land Use","674","San Marino","5110","Area","6621","Arable land","2021","2021","1000 ha","1.985","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1.5457","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.2172","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.222","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6650","Permanent crops","2021","2021","1000 ha","0.315","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6646","Forest land","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","674","San Marino","5110","Area","6670","Other land","2021","2021","1000 ha","2.7","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6600","Country area","2021","2021","1000 ha","96","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6601","Land area","2021","2021","1000 ha","96","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6602","Agriculture","2021","2021","1000 ha","42","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6610","Agricultural land","2021","2021","1000 ha","42","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6620","Cropland","2021","2021","1000 ha","42","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1883","E","Estimated value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6621","Arable land","2021","2021","1000 ha","4","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6630","Temporary crops","2021","2021","1000 ha","3.1148","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.4377","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.4474","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6650","Permanent crops","2021","2021","1000 ha","38","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6646","Forest land","2021","2021","1000 ha","51.28","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","51.28","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6670","Other land","2021","2021","1000 ha","2.72","I","Imputed value"
"RL","Land Use","678","Sao Tome and Principe","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","10","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6600","Country area","2021","2021","1000 ha","214969","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6601","Land area","2021","2021","1000 ha","214969","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2021","2021","1000 ha","173637","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","173637","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6620","Cropland","2021","2021","1000 ha","3637","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1012","E","Estimated value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6621","Arable land","2021","2021","1000 ha","3430","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","660","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","125.7","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","2644.3","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","207","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","170000","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","82.6438","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6646","Forest land","2021","2021","1000 ha","977","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","977","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6670","Other land","2021","2021","1000 ha","40355","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","3278.9","I","Imputed value"
"RL","Land Use","682","Saudi Arabia","5110","Area","6616","Land area actually irrigated","2021","2021","1000 ha","665.8652","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6611","Agriculture area actually irrigated","2021","2021","1000 ha","665.8652","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6694","Cropland area actually irrigated","2021","2021","1000 ha","665.8652","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","27.109","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","27.109","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","21.678","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","21.678","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","5.822","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","5.822","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6762","Land used for aquaculture","2021","2021","1000 ha","49228","A","Official figure"
"RL","Land Use","682","Saudi Arabia","5110","Area","6767","Inland waters used for aquac. or holding facilities","2021","2021","1000 ha","1300654","A","Official figure"
"RL","Land Use","686","Senegal","5110","Area","6600","Country area","2021","2021","1000 ha","19671","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6601","Land area","2021","2021","1000 ha","19253","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6602","Agriculture","2021","2021","1000 ha","9511","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6610","Agricultural land","2021","2021","1000 ha","9511","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6620","Cropland","2021","2021","1000 ha","3911","I","Imputed value"
"RL","Land Use","686","Senegal","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.2317","E","Estimated value"
"RL","Land Use","686","Senegal","5110","Area","6621","Arable land","2021","2021","1000 ha","3830","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6630","Temporary crops","2021","2021","1000 ha","3300","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","530","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6650","Permanent crops","2021","2021","1000 ha","81","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","5600","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6646","Forest land","2021","2021","1000 ha","8028.16","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","7996.16","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6716","Planted Forest","2021","2021","1000 ha","32","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6670","Other land","2021","2021","1000 ha","1713.84","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6680","Inland waters","2021","2021","1000 ha","418","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","120","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","3.2618","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","3.2543","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","3.2618","I","Imputed value"
"RL","Land Use","686","Senegal","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","3.2543","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6600","Country area","2021","2021","1000 ha","8499","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6601","Land area","2021","2021","1000 ha","8409","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6602","Agriculture","2021","2021","1000 ha","3506","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","3485","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6620","Cropland","2021","2021","1000 ha","2819","A","Official figure"
"RL","Land Use","688","Serbia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.3863","E","Estimated value"
"RL","Land Use","688","Serbia","5110","Area","6621","Arable land","2021","2021","1000 ha","2615","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","2607","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","8","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","204","A","Official figure"
